"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"324",50,1,9600,1,1,1,1,1,3,1,16,4,1,1,3,6,5,1924,1950,1,1,3,6,2,2,1,3,2,1,1,3,0,1,0,572,572,3,4,2,2,572,524,0,1096,0,0,1,0,2,1,2,5,1,0,1,5,4,0,0,4,3,2,0,8,128,0,0,0,1,1,1,0,4,2008,1,1,79000
"325",20,1,11400,1,1,1,1,1,1,1,4,1,1,1,2,10,5,2001,2002,2,1,1,1,1,3,1,1,3,1,2,1,1282,1,0,1351,2633,1,1,1,1,2633,0,0,2633,1,0,2,1,2,1,3,8,1,2,3,1,1,3,804,1,1,1,314,140,0,0,0,0,1,1,1,0,3,2007,1,1,466500
"326",20,1,14157,1,1,2,4,1,3,1,19,1,1,1,2,9,5,2005,2006,2,1,1,1,3,1,1,1,3,1,2,1,1249,1,0,673,1922,1,1,1,1,1922,0,0,1922,1,0,2,0,3,1,1,8,1,1,3,1,3,3,676,1,1,1,178,51,0,0,0,0,1,1,1,0,7,2007,1,1,377426
"327",60,1,9900,1,1,1,1,1,1,1,7,2,1,1,1,7,5,1968,1968,1,1,2,2,1,2,1,2,2,1,1,5,552,1,0,280,832,1,2,1,1,1098,880,0,1978,0,0,2,1,4,1,2,9,1,1,3,1,1,2,486,1,1,1,0,43,0,0,0,0,1,4,1,0,4,2008,1,1,176000
"328",70,1,10592,1,1,1,1,1,1,1,3,1,1,1,1,6,7,1923,1996,2,1,3,6,2,2,2,1,2,4,1,3,0,1,0,602,602,1,3,1,1,900,602,0,1502,0,0,1,1,3,1,1,7,1,2,2,2,2,1,180,1,1,1,96,0,112,0,53,0,1,1,1,0,8,2007,1,1,165000
"329",20,1,8877,1,1,1,1,1,1,1,16,1,1,1,2,4,5,1951,1951,1,1,3,6,2,2,1,2,5,4,1,7,836,1,0,0,836,1,3,1,2,1220,0,0,1220,0,0,1,0,2,1,2,6,1,0,1,2,2,2,396,1,1,1,0,0,0,0,0,0,1,1,1,0,4,2006,3,1,102000
"330",20,1,10721,1,1,2,1,1,1,1,12,1,1,1,2,6,6,1959,1959,2,1,4,4,3,1,1,2,2,1,1,3,0,1,0,1252,1252,1,1,1,1,1252,0,0,1252,0,0,1,0,3,1,1,7,1,0,1,2,2,2,528,1,1,1,0,39,0,0,0,0,1,1,1,0,10,2008,1,1,142000
"331",90,1,8544,1,1,1,1,1,1,1,12,1,1,3,2,3,4,1950,1950,1,1,10,14,2,2,1,2,4,3,5,6,0,3,0,0,0,1,2,2,2,1040,0,0,1040,0,0,2,0,2,2,2,6,1,0,1,2,2,2,400,1,1,1,0,0,0,0,0,0,1,1,1,0,7,2006,1,1,93500
"332",120,1,6371,1,1,2,1,1,1,1,11,1,1,4,2,7,5,2009,2010,1,1,1,1,3,1,1,1,1,1,3,1,733,1,0,625,1358,1,1,1,1,1358,0,0,1358,1,0,2,0,2,1,1,6,1,1,3,1,1,2,484,1,1,1,192,35,0,0,0,0,1,1,1,0,6,2010,2,3,224000
"333",20,2,6000,1,1,1,1,1,3,1,8,1,1,1,2,4,7,1954,2000,1,1,2,2,2,2,1,2,2,1,1,3,0,1,0,901,901,1,1,1,1,901,0,0,901,0,0,1,0,2,1,2,4,1,0,1,2,2,1,281,2,1,1,0,0,0,0,0,0,1,1,1,0,8,2008,1,1,107900
"334",60,1,11584,1,1,1,1,1,1,1,7,1,1,1,6,7,6,1979,1979,2,1,4,4,1,2,1,2,2,1,1,1,315,5,110,114,539,1,3,1,1,1040,685,0,1725,0,0,2,1,3,1,2,6,1,1,2,1,1,2,550,1,1,1,0,88,216,0,0,0,1,1,1,0,11,2007,1,1,197000
"335",20,1,8400,1,1,1,1,1,1,1,12,1,1,1,2,6,9,1962,2005,1,1,3,6,1,1,2,2,2,1,1,3,0,1,0,1319,1319,1,3,1,1,1537,0,0,1537,1,0,1,1,3,1,1,7,1,1,3,1,1,2,462,1,1,1,0,36,0,0,0,0,1,4,1,0,7,2008,3,2,174000
"336",120,1,3136,1,1,2,1,1,3,1,11,1,1,4,2,7,5,2003,2003,1,1,1,3,3,1,1,1,1,1,1,3,0,1,0,1405,1405,1,1,1,1,1405,0,0,1405,0,0,2,0,2,1,1,6,1,1,3,1,1,2,478,1,1,1,148,36,0,0,0,0,1,1,1,0,3,2006,1,1,171750
"337",60,1,7950,1,1,2,2,1,3,1,16,1,1,1,1,6,6,1977,1977,2,1,4,5,1,2,1,2,2,1,1,5,535,1,0,155,690,1,3,1,1,698,728,0,1426,0,0,1,1,3,1,2,6,1,0,1,1,3,2,440,1,1,1,252,0,0,0,0,0,1,2,1,0,7,2009,1,1,159500
"338",50,2,6000,1,1,1,1,1,3,1,9,1,1,1,3,5,8,1925,1997,1,1,3,6,2,2,1,3,2,1,1,3,0,1,0,884,884,1,1,1,1,884,464,0,1348,1,0,1,0,3,1,2,5,1,1,4,2,2,1,216,1,1,2,0,0,208,0,0,0,1,1,1,0,5,2009,1,1,117000
"339",20,1,10420,1,1,1,1,1,3,1,16,1,1,1,2,6,5,2009,2009,1,1,1,1,2,2,1,1,1,1,3,1,36,1,0,1176,1212,1,1,1,1,1212,0,0,1212,0,0,2,0,3,1,1,6,1,0,1,1,1,2,460,1,1,1,100,22,0,0,0,0,1,1,1,0,3,2010,1,1,186000
"340",190,5,10896,1,3,1,2,1,1,1,24,2,1,2,8,6,7,1914,1995,2,1,1,1,2,4,1,2,2,4,1,7,256,1,0,1184,1440,1,1,1,3,1440,1440,515,3395,0,0,2,0,8,2,4,14,1,0,1,5,4,0,0,4,3,2,0,110,0,0,0,0,1,1,1,0,3,2007,1,2,200000
"341",120,4,4230,1,3,1,1,1,3,1,6,1,1,4,2,7,5,2006,2007,1,1,1,1,2,1,1,1,3,2,1,3,0,1,0,1352,1352,1,1,1,1,1352,0,0,1352,0,0,2,0,2,1,1,5,1,1,3,1,1,2,466,1,1,1,0,241,0,0,0,0,1,1,1,0,4,2007,2,3,208900
"342",160,4,4251,1,3,2,1,1,1,1,6,1,1,4,1,7,5,2006,2007,1,1,2,2,2,1,1,1,1,1,1,3,0,1,0,625,625,1,1,1,1,625,625,0,1250,0,0,2,1,2,1,1,5,1,0,1,2,1,2,528,1,1,1,0,54,0,0,0,0,1,1,1,0,6,2007,2,3,164700
"343",30,2,6120,1,1,1,1,1,1,1,9,1,1,1,2,2,3,1936,1950,1,1,9,10,2,4,3,3,2,4,1,3,0,1,0,264,264,3,4,2,3,800,0,0,800,0,0,1,0,1,1,4,4,3,1,6,5,4,0,0,4,3,2,0,0,0,0,0,0,1,1,1,0,1,2009,7,1,60000
"344",190,2,11340,1,1,1,1,1,1,1,8,1,1,2,1,4,6,1885,1950,1,1,1,10,2,2,1,1,2,1,1,3,0,1,0,777,777,1,2,1,1,1246,1044,0,2290,0,0,2,0,4,2,2,11,1,0,1,2,2,2,560,1,1,2,0,0,114,0,0,0,1,1,1,0,4,2010,1,1,122500
"345",20,1,13891,1,1,1,1,1,1,1,11,1,1,1,2,10,5,2006,2006,1,1,1,1,5,3,1,1,3,2,2,1,1386,1,0,690,2076,1,1,1,1,2076,0,0,2076,1,0,2,1,2,1,3,7,1,1,3,1,3,3,850,1,1,1,216,229,0,0,0,0,1,1,1,0,9,2006,2,3,465000
"346",20,1,9541,1,1,2,1,1,1,1,11,1,1,1,2,7,5,2009,2009,1,1,1,1,3,1,1,1,1,1,1,3,0,1,0,1502,1502,1,1,1,1,1502,0,0,1502,0,0,2,0,3,1,1,7,1,0,1,1,1,2,644,1,1,1,0,114,0,0,0,0,1,1,1,0,9,2009,2,3,233170
"347",30,1,9022,1,1,1,1,1,1,1,8,1,1,1,2,5,8,1924,2006,1,1,1,1,2,1,1,3,2,1,1,3,0,1,0,768,768,1,1,1,1,792,0,0,792,0,0,1,0,2,1,1,5,1,0,1,2,2,1,240,2,2,2,316,0,120,0,0,0,1,1,1,0,5,2009,1,1,109500
"348",70,2,9000,1,2,1,1,1,3,1,8,4,1,1,1,5,6,1880,1991,1,1,1,1,2,2,1,3,5,4,1,3,0,1,0,636,636,1,3,1,3,1089,661,0,1750,0,0,1,0,3,1,3,8,1,0,1,2,2,1,240,2,5,2,0,0,293,0,0,0,1,2,1,0,6,2006,1,2,124000
"349",20,1,21000,1,1,1,2,1,3,1,3,1,1,1,2,6,5,1953,1953,2,1,3,6,1,2,2,2,1,1,3,2,35,5,869,905,1809,1,3,1,1,2259,0,0,2259,1,0,2,0,3,1,1,7,1,2,3,6,2,2,450,1,1,1,166,120,192,0,0,0,1,2,1,0,10,2007,3,2,217000
"350",50,2,6000,1,1,1,1,1,1,1,9,1,1,1,3,6,9,1937,2000,1,1,2,2,2,1,1,3,2,1,1,3,0,1,0,698,698,1,3,1,1,786,390,0,1176,0,0,1,0,2,1,2,4,1,0,1,2,2,2,624,1,1,2,210,0,0,0,0,0,1,1,1,0,7,2009,1,1,134900
"351",120,1,4043,1,1,1,1,1,1,1,21,1,1,4,2,6,6,1977,1977,1,1,8,5,2,2,1,2,1,1,1,2,559,1,0,510,1069,1,3,1,1,1069,0,0,1069,0,0,2,0,2,1,2,4,1,0,1,1,1,2,440,1,1,1,0,55,0,0,200,0,1,1,1,0,10,2008,3,2,140000
"352",20,1,10991,1,1,2,4,1,1,1,17,1,1,1,2,8,5,2007,2007,1,1,1,1,1,1,1,1,1,1,2,3,0,1,0,1571,1571,1,1,1,1,1571,0,0,1571,0,0,2,0,3,1,1,7,1,1,3,1,3,3,722,1,1,1,100,36,0,0,0,0,1,1,1,0,12,2007,2,3,239000
"353",50,1,9900,1,1,1,1,1,1,1,24,1,1,1,3,6,7,1940,1950,1,1,1,1,2,2,1,3,2,1,1,3,0,1,0,778,778,1,3,1,1,944,545,0,1489,0,0,2,0,3,1,2,7,1,1,3,2,2,1,240,1,1,1,335,0,0,0,0,0,1,3,1,0,7,2009,1,1,139500
"354",20,1,9100,1,1,1,1,1,1,1,1,1,1,1,2,7,5,2004,2005,2,1,1,1,2,1,1,1,1,1,1,1,24,1,0,1836,1860,1,1,1,1,1836,0,0,1836,0,0,2,0,3,1,1,8,1,1,3,1,3,2,484,1,1,1,120,33,0,0,0,0,1,1,1,0,10,2006,1,1,216837
"355",70,2,3600,1,2,1,1,1,1,1,8,1,1,1,1,6,7,1910,1993,1,1,1,1,2,2,1,2,2,1,1,3,0,1,0,684,684,1,1,2,3,684,684,0,1368,0,0,1,0,3,1,2,7,1,0,1,2,2,1,216,1,2,2,0,158,0,0,0,0,1,1,1,0,10,2006,1,1,114504
"356",40,2,9100,1,1,1,1,1,1,1,9,7,4,1,2,5,6,1930,1960,1,1,1,1,2,2,1,3,2,1,1,3,0,1,0,742,742,1,3,1,3,779,0,156,935,0,0,1,0,2,1,2,4,1,0,1,2,2,1,308,1,1,3,0,0,0,0,0,0,1,1,2,600,8,2008,1,1,79500
"357",60,1,16545,1,1,2,1,1,1,1,4,1,1,1,1,8,5,1998,1998,1,1,1,1,1,1,1,1,1,1,3,1,781,1,0,503,1284,1,1,1,1,1310,1140,0,2450,1,0,2,1,3,1,1,7,1,1,2,1,3,3,1069,1,1,1,0,126,0,0,0,0,1,1,1,0,5,2009,1,1,340000
"358",20,1,11838,1,1,1,1,1,1,1,1,1,1,1,2,8,5,2001,2001,2,1,1,1,2,1,1,1,1,1,4,3,0,1,0,1753,1753,1,1,1,1,1788,0,0,1788,0,0,2,0,3,1,3,7,1,1,2,1,1,2,522,1,1,1,202,151,0,0,0,0,1,1,1,0,6,2009,1,1,236500
"359",20,1,10655,1,1,2,1,1,1,1,11,1,1,1,2,8,5,2003,2004,1,1,1,1,1,1,1,1,1,1,1,1,1124,3,479,1603,3206,1,1,1,1,1629,0,0,1629,1,0,2,0,3,1,1,7,1,1,3,1,1,3,880,1,1,1,0,0,0,0,0,0,1,1,1,0,10,2009,1,1,284000
"360",60,1,9765,1,1,3,1,1,3,1,18,1,1,1,1,6,8,1993,1993,1,1,1,1,1,3,2,1,1,2,1,2,310,1,0,370,680,1,2,1,1,680,790,0,1470,0,0,2,1,3,1,2,6,1,1,2,3,3,2,420,1,1,1,232,63,0,0,0,0,1,1,2,480,4,2009,1,1,185000
"361",20,2,6000,1,1,1,1,1,1,1,8,1,1,1,2,5,5,1948,1950,1,1,1,1,2,2,1,2,2,1,1,2,104,2,169,516,789,1,1,1,1,789,0,0,789,0,0,1,0,2,1,2,5,1,0,1,2,2,1,250,1,1,1,0,0,0,0,0,0,1,1,1,0,4,2008,1,3,115000
"362",60,1,9900,1,1,1,3,1,1,2,4,1,1,1,1,7,5,1993,1993,1,1,4,4,1,1,1,1,1,1,2,1,987,1,0,360,1347,1,1,1,1,1372,1274,0,2646,1,0,2,1,4,1,1,9,1,1,2,1,1,3,656,1,1,1,340,60,144,0,0,0,1,1,1,0,4,2009,1,1,260000
"363",160,4,3180,1,3,1,1,1,1,1,6,1,1,4,1,7,5,2005,2005,1,1,2,2,2,1,1,1,1,1,1,3,0,1,0,600,600,1,1,1,1,520,600,80,1200,0,0,2,1,2,1,1,4,1,0,1,2,1,2,480,1,1,1,0,166,0,0,0,0,1,1,1,0,4,2006,1,2,144152
"364",30,1,7446,1,1,1,1,1,3,1,9,2,1,1,2,4,5,1941,1950,1,1,6,3,2,2,1,2,2,1,1,4,266,1,0,522,788,1,3,1,3,788,0,0,788,0,0,1,0,2,1,2,4,1,2,2,5,4,0,0,4,3,1,0,0,0,0,0,0,1,3,1,0,4,2006,1,2,100000
"365",20,1,8125,1,1,2,1,1,3,1,12,1,1,1,2,4,4,1971,1971,1,1,4,4,2,2,1,2,2,1,1,5,614,1,0,244,858,1,3,1,1,858,0,0,858,0,0,1,0,3,1,2,5,1,0,1,5,4,0,0,4,3,1,0,0,0,0,0,0,1,1,1,0,6,2006,1,1,88000
"366",20,4,7500,1,3,1,1,1,1,1,6,1,1,1,2,7,5,2005,2005,1,1,1,1,2,1,1,1,1,1,1,3,0,1,0,1257,1257,1,1,1,1,1266,0,0,1266,0,0,2,0,3,1,1,6,1,1,2,1,2,2,453,1,1,1,38,144,0,0,0,0,1,1,1,0,4,2006,1,1,176000
"367",60,1,9303,1,1,2,1,1,3,1,17,1,1,1,1,6,5,1996,1997,2,1,1,1,1,1,1,1,3,1,1,2,742,1,0,130,872,1,1,1,1,888,868,0,1756,1,0,2,1,3,1,2,7,1,0,1,1,3,2,422,1,1,1,144,122,0,0,0,0,1,1,1,0,7,2007,1,1,204000
"368",20,1,8529,1,1,2,1,1,1,1,13,1,1,1,2,7,5,2001,2001,1,1,1,1,2,1,1,1,1,1,1,1,20,1,0,1434,1454,1,1,1,1,1434,0,0,1434,0,0,2,0,3,1,1,6,1,1,2,1,1,2,527,1,1,1,290,39,0,0,0,0,1,1,1,0,4,2009,1,1,189000
"369",120,1,6442,1,1,2,1,1,1,1,11,1,1,4,2,8,5,2006,2006,1,1,1,1,3,1,1,1,1,2,3,1,24,1,0,1346,1370,1,1,1,1,1370,0,0,1370,0,0,2,0,2,1,1,6,1,1,3,1,1,2,484,1,1,1,120,49,0,0,0,0,1,1,1,0,10,2007,1,1,202500
"370",80,1,7134,1,1,1,2,1,1,2,12,1,1,1,6,5,5,1955,1955,1,1,2,2,2,2,1,2,2,1,1,2,384,1,0,0,384,1,3,1,1,1360,0,0,1360,0,0,1,0,3,1,2,6,2,1,2,2,2,2,572,1,1,1,0,50,0,0,0,0,1,2,1,0,2,2007,1,1,130000
"371",60,2,3378,1,2,1,4,1,1,1,8,1,1,1,1,7,8,1946,1992,1,1,4,4,2,2,2,2,2,1,1,3,0,1,0,651,651,1,2,1,1,707,682,0,1389,0,0,1,1,3,1,2,6,1,2,3,2,2,1,240,1,1,3,0,0,126,0,0,0,1,1,1,0,9,2009,1,1,135000
"372",20,1,14145,1,1,1,1,1,3,1,7,1,1,1,2,7,7,1984,1998,1,1,3,6,2,1,1,2,1,1,3,2,213,1,0,995,1208,1,1,1,1,1621,0,0,1621,1,0,2,0,3,1,1,8,1,0,1,1,1,2,440,1,1,1,108,45,0,0,0,0,1,1,2,400,5,2006,1,1,202500
"373",20,1,12160,1,1,2,1,1,1,1,12,1,1,1,2,5,5,1959,1959,2,1,8,5,1,2,1,2,2,1,1,4,1000,1,0,188,1188,1,4,1,1,1188,0,0,1188,1,0,1,0,3,1,2,6,1,0,1,1,1,2,531,1,1,1,0,0,0,0,0,0,1,2,1,0,5,2010,3,2,142000
"374",160,2,1680,1,1,1,1,1,1,1,23,1,1,5,1,6,8,1972,2007,1,1,4,4,1,2,1,2,2,1,1,2,162,1,0,321,483,1,2,1,1,483,504,0,987,0,0,1,1,2,1,1,5,1,0,1,2,2,1,264,1,1,1,250,0,0,0,0,0,1,1,1,0,5,2009,1,1,118000
"375",60,1,16659,1,1,2,1,1,3,1,7,8,1,1,1,7,7,1977,1994,1,1,8,5,1,2,1,2,2,1,1,2,795,1,0,0,795,1,4,1,1,1468,795,0,2263,1,0,2,1,3,1,1,9,1,1,2,1,3,2,539,1,1,1,0,250,0,0,0,0,1,1,1,0,3,2006,1,1,235000
"376",50,2,6000,1,1,1,1,1,3,1,9,1,1,1,3,6,7,1929,1950,1,1,6,3,2,2,1,3,2,1,1,3,0,1,0,862,862,1,3,1,1,950,208,0,1158,0,0,1,0,3,1,2,5,1,1,3,3,1,1,208,1,1,1,0,0,112,0,0,0,1,1,1,0,7,2008,1,1,120000
"377",90,1,7728,1,1,1,1,1,1,1,12,1,1,3,6,5,6,1962,1962,2,1,3,6,1,2,1,2,2,1,4,2,803,1,0,303,1106,1,3,1,1,1190,0,0,1190,1,0,1,0,3,1,2,6,1,0,1,1,2,2,540,1,1,1,0,18,0,0,0,0,1,3,1,0,5,2006,1,1,132500
"378",20,1,6993,1,1,1,1,1,1,1,10,2,1,1,2,5,7,1961,1994,1,1,4,5,2,2,1,2,2,1,1,5,465,1,0,447,912,1,3,1,1,1236,0,0,1236,0,0,1,0,3,1,2,6,1,1,2,1,2,1,288,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2006,1,1,135000
"379",60,1,13031,1,1,3,1,1,3,1,18,1,1,1,1,6,5,1995,1996,1,1,4,4,2,2,1,1,1,1,1,2,592,1,0,99,691,1,2,1,1,691,807,0,1498,0,0,2,1,3,1,2,6,1,1,2,1,3,2,409,1,1,1,315,44,0,0,0,0,1,1,1,0,7,2006,1,1,187500
"380",50,2,6240,1,1,1,1,1,1,1,9,1,1,1,3,4,5,1947,1950,1,1,9,10,2,2,1,5,4,3,5,6,0,3,0,0,0,1,2,2,1,672,240,0,912,0,0,1,0,2,1,2,3,1,0,1,5,4,0,0,4,3,2,0,0,0,0,0,0,1,1,1,0,7,2006,1,1,80500
"381",20,1,7000,1,1,1,1,1,1,1,12,1,1,1,2,5,7,1960,2002,1,1,3,6,1,2,1,2,2,1,1,4,588,1,0,422,1010,1,1,1,1,1134,0,0,1134,0,0,1,0,2,1,2,6,1,0,1,1,1,1,254,1,1,1,0,16,0,0,0,0,1,5,1,0,4,2007,1,6,135000
"382",30,2,8100,1,3,1,1,1,1,1,8,1,1,1,2,5,6,1948,1973,1,1,1,1,2,2,1,3,2,1,1,4,338,1,0,1221,1559,1,2,1,1,1559,0,0,1559,1,0,1,0,2,1,2,5,4,0,1,2,2,2,812,1,1,1,0,116,230,0,0,0,1,3,1,0,6,2007,3,1,153500
"383",20,1,6600,1,1,1,1,1,1,1,12,3,1,1,2,5,5,1962,1962,2,1,2,2,2,2,1,2,2,1,1,3,0,1,0,894,894,1,2,2,1,894,0,0,894,0,0,1,0,2,1,2,5,1,0,1,2,2,1,308,1,1,1,0,0,0,0,0,0,1,1,1,0,8,2009,1,1,109500
"384",80,1,14115,1,1,1,1,1,1,1,7,1,1,1,6,7,5,1980,1980,1,1,8,5,1,2,1,2,1,1,4,1,1036,1,0,336,1372,1,3,1,1,1472,0,0,1472,1,0,2,0,3,1,2,6,1,2,2,1,2,2,588,1,1,1,233,48,0,0,0,0,1,1,1,0,6,2009,1,1,187500
"385",20,1,8760,1,1,1,1,1,1,1,12,1,1,1,2,6,6,1959,1959,2,1,2,2,1,2,1,2,2,1,1,3,0,1,0,1194,1194,1,3,1,1,1194,0,0,1194,1,0,1,0,3,1,2,6,1,0,1,1,1,1,312,1,1,1,0,0,120,0,0,0,1,1,1,0,4,2010,1,1,148000
"386",20,1,9317,1,1,2,1,1,1,1,1,1,1,1,2,6,5,2006,2006,1,1,1,1,2,1,1,1,1,1,1,1,24,1,0,1290,1314,1,2,1,1,1314,0,0,1314,0,0,2,0,3,1,1,6,1,1,3,1,1,2,440,1,1,1,0,22,0,0,0,0,1,1,1,0,3,2007,1,1,176432
"387",160,2,2665,1,1,1,1,1,1,1,15,1,1,4,1,5,6,1976,1976,1,1,7,7,2,2,1,1,1,1,3,3,0,1,0,264,264,1,3,1,1,616,688,0,1304,0,0,1,1,3,1,2,4,1,1,3,3,3,1,336,1,1,1,141,24,0,0,0,0,1,1,1,0,6,2008,1,1,115000
"388",20,1,7800,1,1,1,2,1,1,2,16,1,1,1,1,5,8,1948,2002,1,1,2,2,2,2,2,2,2,2,1,1,603,1,0,293,896,1,1,1,1,1112,896,0,2008,1,0,3,0,3,1,3,8,1,0,1,1,2,1,230,1,1,1,103,0,0,0,0,0,1,1,1,0,8,2006,1,1,225000
"389",160,2,1953,1,1,1,1,1,1,1,23,1,1,5,1,6,5,1973,1973,1,1,4,4,1,2,1,2,2,4,1,5,309,1,0,174,483,1,3,1,1,483,504,0,987,0,0,1,1,2,1,2,5,1,0,1,2,2,1,264,1,1,1,72,0,0,0,0,0,1,1,1,0,6,2006,1,1,83000
"390",60,1,8834,1,1,1,1,1,1,1,11,1,1,1,1,9,5,2004,2005,2,1,1,1,3,1,1,1,3,1,1,1,1170,1,0,292,1462,1,1,1,1,1462,762,0,2224,1,0,2,1,4,1,3,10,1,1,3,1,3,3,738,1,1,1,184,0,0,0,0,0,1,1,1,0,6,2009,1,1,350000
"391",20,4,7200,1,3,1,1,1,1,1,6,1,1,1,2,7,5,2006,2006,1,1,1,1,2,1,1,1,1,2,1,3,0,1,0,1293,1293,1,1,1,1,1301,0,0,1301,1,0,2,0,2,1,1,5,1,1,3,1,1,2,572,1,1,1,216,121,0,0,0,0,1,1,1,0,8,2006,2,3,187750
"392",120,5,4058,1,1,1,1,1,1,1,12,1,1,4,5,7,5,1998,1998,1,1,2,2,1,2,1,1,1,1,4,1,584,6,139,0,723,1,1,1,1,767,0,0,767,1,0,1,0,1,1,2,4,1,0,1,1,3,1,367,1,1,1,120,40,0,0,0,0,1,1,1,0,6,2007,1,1,133000
"393",75,2,5520,1,1,1,1,1,3,1,8,1,1,1,8,6,6,1912,1950,1,1,3,6,2,2,1,2,2,1,1,3,0,1,0,755,755,1,1,1,1,929,929,371,2229,0,0,1,0,5,1,2,8,1,0,1,5,4,0,0,4,3,1,0,198,30,0,0,0,1,2,1,0,7,2009,1,2,104000
"394",20,1,9600,1,1,1,1,1,1,1,12,1,1,1,2,5,6,1956,1956,2,1,2,2,2,2,1,2,2,1,1,4,504,1,0,546,1050,1,2,1,1,1050,0,0,1050,0,0,1,0,2,1,2,5,1,0,1,1,2,1,338,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2009,1,1,128900
"395",20,1,7800,1,1,2,1,1,1,1,12,1,1,1,2,5,5,1964,1964,1,1,3,6,2,2,1,2,2,1,1,4,312,6,600,0,912,1,3,1,1,912,0,0,912,0,0,1,0,2,1,2,5,1,0,1,1,2,1,288,1,1,1,0,0,0,0,0,0,1,1,1,0,11,2006,1,2,115000
"396",30,2,8765,1,2,1,1,1,1,1,14,1,1,1,2,4,6,1936,1950,1,1,3,6,2,2,1,3,2,1,1,2,285,1,0,666,951,1,1,2,1,951,0,0,951,0,0,1,0,2,1,2,6,1,0,1,2,2,1,327,1,1,1,0,28,0,0,0,0,1,1,1,0,4,2006,1,2,106500
"397",20,1,8450,1,1,1,1,1,1,1,12,1,1,1,2,5,6,1968,1968,1,1,1,1,2,2,1,2,2,1,1,5,775,1,0,281,1056,1,1,1,1,1056,0,0,1056,1,0,1,0,3,1,2,6,1,1,4,1,2,1,304,1,1,1,0,85,184,0,0,0,1,1,1,0,7,2010,1,1,142000
"398",120,2,4224,1,1,1,1,1,1,1,15,1,1,4,2,5,7,1976,1976,1,1,7,7,2,2,1,1,1,1,1,1,840,1,0,200,1040,1,3,1,1,1060,0,0,1060,1,0,1,0,3,1,2,6,1,1,2,1,2,2,572,1,1,1,100,110,0,0,0,0,1,1,1,0,6,2007,1,1,129900
"399",120,1,14963,1,1,3,1,1,1,1,2,1,1,4,2,8,5,1996,1996,1,1,5,8,2,1,1,1,1,1,1,1,786,1,0,474,1260,1,1,1,1,1288,0,0,1288,1,0,1,1,1,1,3,4,1,2,3,1,3,2,500,1,1,1,120,30,0,0,224,0,1,1,1,0,12,2008,1,1,245500
"400",80,1,10500,1,1,1,1,1,2,1,12,1,1,1,6,5,7,1971,2005,3,1,2,13,1,2,1,2,2,1,4,2,349,1,0,23,372,1,3,1,1,576,533,0,1109,0,1,1,0,3,1,2,5,1,0,1,3,2,1,288,1,1,1,35,0,0,0,0,0,1,3,1,0,12,2007,1,1,139000
"401",70,2,6600,1,1,1,1,1,3,1,8,1,1,1,1,5,4,1892,1965,1,1,3,6,2,2,1,6,2,1,1,3,0,1,0,994,994,1,3,2,1,1378,994,0,2372,0,0,2,0,4,2,2,11,4,0,1,1,1,1,432,1,1,1,0,287,0,0,0,0,1,1,1,0,12,2009,1,1,107500
"402",20,1,9017,1,1,2,1,1,1,1,1,1,1,1,2,7,5,1999,1999,1,1,1,1,2,1,1,1,1,1,4,1,560,1,0,871,1431,1,1,1,1,1431,0,0,1431,1,0,2,0,3,1,1,6,1,0,1,1,3,2,666,1,1,1,0,35,0,0,0,0,1,1,1,0,9,2009,1,1,192000
"403",20,1,10768,1,1,2,1,1,3,1,2,1,1,1,2,5,8,1976,2004,1,1,8,5,2,1,2,2,1,1,2,2,1157,1,0,280,1437,1,3,1,1,1437,0,0,1437,1,0,2,0,3,1,1,6,1,1,4,1,1,2,528,1,1,1,0,21,0,0,180,0,1,1,1,0,7,2007,1,1,218000
"404",20,1,13891,1,1,1,1,1,1,1,11,1,1,1,2,8,5,2007,2008,2,1,1,1,3,1,1,1,3,1,2,1,1400,1,0,310,1710,1,1,1,1,1710,0,0,1710,1,0,2,0,2,1,1,6,1,1,3,1,1,3,866,1,1,1,0,102,0,0,0,0,1,1,1,0,1,2008,2,3,372402
